date,time,fare,tip,earnings,distance,duration,restaurant_address,points,deliveries_count,dropoff_latitude,dropoff_longitude,restaurant_latitude,restaurant_longitude,weekday,weekday_name,is_weekend,is_holiday,duration_min,speed_mph,part_of_day,earnings_per_mile,earnings_per_hour,tip_pct,driver_binary
2025-05-30,19.5,3.539999999999999,9.25,12.79,6.74,30m 03s,California Pizza Kitchen (719 Paseo Nuevo),6,1,34.4215311,-119.6503813,34.4188553,-119.7005545,4,Friday,False,False,30.05,13.45757071547421,Evening,1.8976261127596437,25.537437603993343,0.7232212666145427,0
2025-05-30,23.5,5.459999999999997,17.76,23.22,3.73,17m 11s,Eureka! (Santa Barbara),2,2,34.4011196,-119.7200647,34.41881513514415,-119.70021517696546,4,Friday,False,False,17.183333333333334,13.024248302618815,Night,6.225201072386059,81.07856450048496,0.764857881136951,1
2025-09-30,21.0,3.58,1.5,5.08,3.33,14m 28s,McDonald's (29 N Milpas St),6,1,34.413398,-119.6968314,34.42374070774889,-119.67975739730134,1,Tuesday,False,False,14.466666666666669,13.8110599078341,Evening,1.5255255255255256,21.06912442396313,0.2952755905511811,1
2025-09-30,22.0,3.3499999999999996,5.73,9.08,2.54,15m 56s,McDonald's (29 N Milpas St),1,1,34.4264238,-119.7034847,34.4222641,-119.6802126,1,Tuesday,False,False,15.933333333333334,9.564853556485357,Night,3.574803149606299,34.19246861924687,0.631057268722467,1
2025-08-31,1.0,3.040000000000001,8.92,11.96,3.3,22m 03s,"Wingstop, 3849 State St #163",1,1,34.441363,-119.7141365,34.43951324301522,-119.74909193080344,6,Sunday,True,False,22.05,8.979591836734693,Night,3.624242424242425,32.544217687074834,0.745819397993311,1
2025-08-31,7.5,3.82,7.76,11.58,9.43,31m 56s,Banda Burrito (3614 State St),1,1,34.4488809,-119.8236667,34.440811051331245,-119.7409175039498,6,Sunday,True,False,31.933333333333337,17.718162839248432,Morning,1.2279957582184515,21.757828810020875,0.6701208981001727,0
2025-08-31,9.5,2.7300000000000004,6.35,9.08,1.73,12m 47s,Starbucks (3052 De La Vina),1,1,34.4403683,-119.7302801,34.44038463435986,-119.7294007327857,6,Sunday,True,False,12.783333333333331,8.11994784876141,Morning,5.2485549132947975,42.617992177314214,0.6993392070484581,0
2025-08-31,10.5,5.190000000000001,8.27,13.46,9.58,25m 3s,Nothing Bundt Cakes (Santa Barbara-Goleta),1,1,34.3989493,-119.7188976,34.442132307258994,-119.82547332569555,6,Sunday,True,False,25.05,22.946107784431135,Morning,1.4050104384133613,32.23952095808383,0.6144130757800891,0
2025-08-31,11.0,12.510000000000002,12.5,25.01,10.57,52m 10s,Mesa Cafe & Bar,6,2,34.4259449,-119.7869338,34.402490240763434,-119.72346450518307,6,Sunday,True,False,52.166666666666664,12.157188498402558,Lunch,2.3661305581835386,28.765495207667737,0.4998000799680128,0
2025-08-31,13.5,3.3100000000000005,5.25,8.56,3.03,17m 08s,Santa Barbara Chicken Ranch - De la Vina,3,1,34.4325168,-119.6989896,34.4351679,-119.724625,6,Sunday,True,False,17.133333333333333,10.61089494163424,Lunch,2.8250825082508255,29.976653696498055,0.6133177570093458,1
2025-08-31,17.5,15.010000000000002,4.0,19.01,19.36,1h 2m,Sachi Ramen (Santa Barbara),12,2,34.410031666777655,-119.86178711574163,34.4179964,-119.7000379,6,Sunday,True,False,2.0,580.8,Afternoon,0.981921487603306,570.3000000000001,0.2104155707522356,0
2025-08-31,20.0,7.02,31.06,38.08,12.25,55m 21s,Islands Fine Burgers & Drinks (#071 Santa Barbara),12,2,34.4240452,-119.6291844,34.4382744362322,-119.74844010382296,6,Sunday,True,False,55.35,13.279132791327914,Evening,3.1085714285714285,41.27913279132791,0.8156512605042017,0
2025-08-31,22.5,7.51,8.72,16.23,2.94,37m 56s,"Taco Bell, 821 N Milpas St",2,2,34.4294495,-119.702528,34.4295465,-119.6900785,6,Sunday,True,False,37.93333333333333,4.650263620386644,Night,5.520408163265307,25.671353251318106,0.5372766481823783,1
2025-08-31,23.5,8.299999999999999,8.81,17.11,4.08,35m 16s,Jack in the Box (501 N Milpas St),2,2,34.4274007,-119.7160809,34.4262994,-119.6856795,6,Sunday,True,False,35.266666666666666,6.9413988657845,Night,4.193627450980392,29.109640831758036,0.5149035651665693,1
2025-07-31,8.5,3.84,15.0,18.84,6.03,29m 47s,Starbucks (Montecito),1,1,34.4446996,-119.6459157,34.42171,-119.65018,3,Thursday,False,False,29.783333333333335,12.147733631785114,Morning,3.1243781094527363,37.95411303861219,0.7961783439490446,0
2025-07-31,13.5,2.5999999999999996,6.0,8.6,1.26,17m 2s,Sushi Ai,3,1,34.4225563,-119.8786026,34.42956816930224,-119.87216344627882,3,Thursday,False,False,17.033333333333335,4.438356164383562,Lunch,6.825396825396825,30.293542074363987,0.6976744186046512,0
2025-07-31,20.5,4.05,0.0,4.05,2.17,25m 40s,Habit Burger & Grill (628 State Street),6,1,34.4252023,-119.7147203,34.4184879,-119.697435,3,Thursday,False,False,25.666666666666668,5.072727272727272,Evening,1.8663594470046083,9.467532467532466,0.0,0
2025-03-31,8.0,3.0199999999999996,14.27,17.29,6.83,21m 38s,Starbucks (Hollister & Storke-Goleta),1,1,34.4297055,-119.8696173,34.42963227133667,-119.87246797090242,0,Monday,False,False,21.633333333333333,18.942989214175658,Morning,2.5314787701317716,47.9537750385208,0.8253325621746674,0
2025-03-31,8.5,3.0599999999999996,3.0,6.06,2.24,13m 2s,Starbucks (Hollister & Storke-Goleta),1,1,34.42233302793258,-119.86355458860768,34.42963227133667,-119.87246797090242,0,Monday,False,False,13.033333333333331,10.31202046035806,Morning,2.7053571428571423,27.897698209718673,0.4950495049504951,0
2025-03-31,10.0,3.26,5.0,8.26,2.52,16m 59s,McDonald's (6900 Market Place Drive),1,1,34.4383809,-119.8892397,34.4290307,-119.870121,0,Monday,False,False,16.983333333333334,8.902845927379785,Morning,3.2777777777777777,29.181550539744848,0.6053268765133172,0
2025-03-31,11.5,4.35,6.75,11.1,6.35,18m 43s,Maíz Picante,3,1,34.4399823,-119.811251,34.4360248,-119.7254785,0,Monday,False,False,18.716666666666665,20.35618878005343,Lunch,1.748031496062992,35.58325912733749,0.6081081081081081,0
2025-03-31,12.5,5.3100000000000005,10.72,16.03,6.0,24m 19s,Mesa Burger (315 Meigs Road),3,1,34.4515258,-119.6997406,34.4009025,-119.7225921,0,Monday,False,False,24.316666666666663,14.804660726525018,Lunch,2.671666666666667,39.55311857436601,0.6687461010605116,1
2025-03-31,20.5,3.46,3.63,7.09,3.22,23m 12s,Sizzling Lunch - Isla Vista,6,1,34.435435,-119.8580618,34.4108735,-119.8557024,0,Monday,False,False,23.2,8.327586206896552,Evening,2.201863354037267,18.33620689655172,0.5119887165021156,0
2025-03-31,20.5,2.370000000000001,8.27,10.64,1.33,9m 32s,Asie Dumpling House (Santa Barbara),6,1,34.4209307,-119.7024531,34.416844,-119.696258,0,Monday,False,False,9.533333333333331,8.370629370629374,Evening,8.0,66.96503496503499,0.7772556390977443,0
2025-03-31,21.5,9.23,4.17,13.4,5.18,19m 33s,Super Cuca's (626 W Micheltorena St),1,1,34.4459919,-119.7604577,34.4193402,-119.7158748,0,Monday,False,False,19.55,15.897698209718667,Evening,2.586872586872587,41.125319693094625,0.3111940298507462,0
2025-05-31,0.0,3.969999999999999,16.28,20.25,3.95,30m 52s,"Taco Bell, 821 N Milpas St",1,1,34.4031769,-119.703819,34.4295465,-119.6900785,5,Saturday,True,False,30.866666666666667,7.6781857451403885,Night,5.1265822784810124,39.36285097192224,0.8039506172839507,1
2025-05-31,1.0,4.609999999999999,17.54,22.15,4.69,27m 50s,"Taco Bell, 821 N Milpas St",2,2,34.4274007,-119.7160809,34.4295465,-119.6900785,5,Saturday,True,False,27.833333333333332,10.110179640718563,Night,4.722814498933901,47.74850299401198,0.7918735891647856,1
2025-05-31,8.5,5.75,13.29,19.04,6.29,46m 59s,Rudy’s Restaurant,2,2,34.4428583,-119.7433588,34.42309814966597,-119.6982640466514,5,Saturday,True,False,46.983333333333334,8.032635686413622,Morning,3.0270270270270268,24.315005321035827,0.6980042016806722,0
2025-05-31,10.5,2.8,4.8,7.6,1.74,23m 25s,Little Heart Cafecito,1,1,34.4140939,-119.7063176,34.423526,-119.707082,5,Saturday,True,False,23.416666666666668,4.4583629893238435,Morning,4.3678160919540225,19.473309608540923,0.631578947368421,0
2025-05-31,12.0,6.55,0.5,7.05,6.76,38m 34s,KFC (5697 Calle Real),3,1,34.417430743473545,-119.85865276455183,34.4407896,-119.823381,5,Saturday,True,False,38.56666666666667,10.516853932584269,Lunch,1.0428994082840235,10.968020743301642,0.0709219858156028,0
2025-05-31,14.5,2.5700000000000003,12.03,14.6,1.49,13m 22s,Mesa Burger (315 Meigs Road),1,1,34.4113926,-119.7295282,34.4009025,-119.7225921,5,Saturday,True,False,13.366666666666667,6.688279301745635,Lunch,9.798657718120806,65.5361596009975,0.8239726027397261,0
2025-05-31,18.0,8.01,3.0,11.01,10.08,41m 49s,Apna Indian Kitchen (Santa Barbara),12,2,34.4370279,-119.8137234,34.4191948,-119.6985613,5,Saturday,True,False,41.81666666666667,14.46313272220008,Evening,1.0922619047619049,15.79752889597449,0.2724795640326976,0
2025-05-31,19.5,3.26,9.38,12.64,2.01,17m 49s,Eureka! (Santa Barbara),6,1,34.43195325914451,-119.6901159634722,34.41881513514415,-119.70021517696546,5,Saturday,True,False,17.816666666666666,6.768942937324601,Evening,6.288557213930349,42.56688493919551,0.7420886075949368,0
2025-04-04,10.0,3.709999999999999,4.32,8.03,4.18,18m 48s,IHOP (State St),1,1,34.4113252,-119.6932087,34.4279962,-119.7111691,4,Friday,False,False,18.8,13.340425531914892,Morning,1.9210526315789471,25.62765957446808,0.5379825653798257,1
2025-04-04,10.5,7.02,0.0,7.02,7.13,29m 58s,"Crushcakes & Cafe, E Arrellaga St",1,1,34.410031666777655,-119.86178711574163,34.4353401,-119.812357,4,Friday,False,False,29.966666666666665,14.275862068965518,Morning,0.9845722300140252,14.055617352614016,0.0,0
2025-04-04,10.5,4.620000000000001,9.02,13.64,5.4,17m 26s,Little Heart Cafecito,1,1,34.4350283,-119.6544795,34.423526,-119.707082,4,Friday,False,False,17.433333333333334,18.58508604206501,Morning,2.5259259259259257,46.94455066921606,0.6612903225806451,1
2025-04-04,12.5,2.7699999999999996,5.26,8.03,1.53,9m 48s,Hana Kitchen - State Street,3,1,34.4325168,-119.6989896,34.4168496,-119.6958222,4,Friday,False,False,9.8,9.367346938775508,Lunch,5.2483660130718945,49.16326530612244,0.6550435865504359,1
2025-04-04,15.5,8.69,2.0,10.69,2.24,15m 14s,Chipotle Mexican Grill (270 Storke Rd Ste F),1,1,34.4106950633126,-119.86198507511556,34.4291769,-119.8694057,4,Friday,False,False,15.233333333333333,8.822757111597376,Afternoon,4.772321428571428,42.10503282275711,0.1870907390084191,0
2025-04-04,18.5,33.09,2.0,35.09,12.74,38m 40s,Poke House (Santa Barbara),12,2,34.413952444879705,-119.8553387597722,34.4196536,-119.7001077,4,Friday,False,False,38.666666666666664,19.76896551724138,Evening,2.7543171114599687,54.45000000000001,0.0569962952408093,1
2025-04-04,19.0,5.809999999999999,13.64,19.45,3.59,33m 51s,7‑Eleven (Montecito St),12,2,34.4245461,-119.6906223,34.410925131581244,-119.69680325583568,4,Friday,False,False,33.85,6.363367799113736,Evening,5.417827298050139,34.47562776957164,0.7012853470437018,0
2025-04-04,20.0,8.07,4.45,12.52,3.88,31m 36s,Bristol Farms (3855 State St.),6,1,34.4270827,-119.6992472,34.4384149,-119.7494803,4,Friday,False,False,31.6,7.367088607594936,Evening,3.2268041237113403,23.772151898734172,0.3554313099041534,1
2025-04-04,20.5,5.08,2.0,7.08,4.62,29m 27s,Nick the Greek (Santa Barbara),6,1,34.4190692,-119.7165843,34.4171204,-119.6957341,4,Friday,False,False,29.45,9.4125636672326,Evening,1.5324675324675323,14.424448217317488,0.2824858757062147,0
2025-04-04,21.0,2.3099999999999996,4.0,6.31,1.06,11m 44s,"McDonald's, Cliff Dr",6,1,34.4085299,-119.7285422,34.40204975113112,-119.7223454302024,4,Friday,False,False,11.733333333333333,5.420454545454546,Evening,5.952830188679244,32.26704545454545,0.6339144215530904,1
2025-04-04,21.5,2.13,4.11,6.24,1.49,14m 5s,Taco Bell (1840 Cliff Dr),1,1,34.4149116,-119.7134866,34.4018453,-119.7217806,4,Friday,False,False,14.083333333333334,6.3479289940828405,Evening,4.1879194630872485,26.584615384615383,0.6586538461538461,1
2025-04-04,21.5,6.1,9.97,16.07,10.9,36m 44s,Kyoto Japanese Restaurant,2,2,34.412941958748334,-119.86265480580153,34.44066623137493,-119.73383312633293,4,Friday,False,False,36.733333333333334,17.80399274047187,Evening,1.4743119266055045,26.2486388384755,0.6204107031736155,0
2025-04-04,22.0,15.68,5.93,21.61,6.63,42m 33s,Teddy Rice,2,2,34.4374179,-119.8168,34.4118246,-119.8568228,4,Friday,False,False,42.55,9.349001175088132,Night,3.2594268476621417,30.47238542890717,0.2744099953725127,0
2025-04-04,22.5,2.67,2.0,4.67,2.52,29m 43s,Taco Bell (1840 Cliff Dr),1,1,34.4161026,-119.6962456,34.4018453,-119.7217806,4,Friday,False,False,29.716666666666665,5.088053841839597,Night,1.853174603174603,9.42905215928211,0.4282655246252677,1
2025-04-04,23.0,8.54,2.5,11.04,10.87,25m 40s,Wendy's (5724 Hollister Ave),1,1,34.4011196,-119.7200647,34.4359505,-119.824232,4,Friday,False,False,25.666666666666668,25.410389610389608,Night,1.015639374425023,25.807792207792204,0.2264492753623188,0
2025-04-04,23.0,3.370000000000001,7.85,11.22,4.29,21m 9s,Eureka! (Santa Barbara),1,1,34.4207029,-119.737645,34.41881513514415,-119.70021517696546,4,Friday,False,False,21.15,12.170212765957448,Night,2.6153846153846154,31.829787234042556,0.6996434937611408,1
2025-08-04,9.5,3.85,4.17,8.02,3.36,19m 50s,Chick-fil-A (3707 State St),1,1,34.4245461,-119.6906223,34.44029719326225,-119.7429107309353,0,Monday,False,False,19.833333333333332,10.16470588235294,Morning,2.386904761904762,24.26218487394958,0.5199501246882793,0
2025-08-04,19.0,2.5,6.91,9.41,1.38,10 min 12 sec,Sushi Teri (1013 Bath Street),6,1,34.4190692,-119.7165843,34.4185869,-119.7058751,0,Monday,False,False,10.2,8.117647058823529,Evening,6.8188405797101455,55.352941176470594,0.7343251859723698,1
2025-08-04,19.5,3.0500000000000007,11.27,14.32,1.12,17 min 18 sec,Sushi Tyme,6,1,34.4403683,-119.7302801,34.4197694,-119.7002056,0,Monday,False,False,17.3,3.8843930635838153,Evening,12.785714285714285,49.664739884393065,0.7870111731843575,1
2025-08-04,20.5,6.640000000000001,20.22,26.86,11.07,41 min 18 sec,Luna Grill - Santa Barbara,12,3,34.4215311,-119.6503813,34.4401289,-119.7523599,0,Monday,False,False,41.3,16.082324455205814,Evening,2.426377597109304,39.02179176755448,0.7527922561429635,1
2025-08-04,21.5,2.78,5.29,8.07,1.33,9 min 3 sec,"Taco Bell, 821 N Milpas St",1,1,34.4217036,-119.7073816,34.4295465,-119.6900785,0,Monday,False,False,9.05,8.817679558011049,Evening,6.067669172932331,53.50276243093922,0.6555142503097893,1
2025-08-04,21.5,4.02,5.23,9.25,5.97,19 min 48 sec,"Taco Bell, 821 N Milpas St",1,1,34.3998014,-119.7277071,34.4295465,-119.6900785,0,Monday,False,False,19.8,18.09090909090909,Evening,1.5494137353433837,28.030303030303028,0.5654054054054054,1
2025-07-04,0.5,3.46,6.54,10.0,3.99,26m 17s,McDonald's (29 N Milpas St),1,1,34.4403683,-119.7302801,34.42374070774889,-119.67975739730134,4,Friday,False,True,26.283333333333335,9.10843373493976,Night,2.506265664160401,22.828154724159795,0.654,1
2025-07-04,1.0,7.520000000000001,14.53,22.05,16.52,44m 38s,"Taco Bell, 821 N Milpas St",2,2,34.4306314,-119.8579762,34.4295465,-119.6900785,4,Friday,False,True,44.63333333333333,22.207617625093352,Night,1.3347457627118644,29.64152352501867,0.6589569160997731,1
2025-07-04,3.0,6.539999999999999,9.68,16.22,8.05,25m 36s,McDonald's (29 N Milpas St),2,2,34.4252023,-119.7147203,34.42374070774889,-119.67975739730134,4,Friday,False,True,25.6,18.8671875,Night,2.0149068322981365,38.01562499999999,0.5967940813810111,1
2025-07-04,8.0,5.68,8.0,13.68,6.74,27m 00s,"Starbucks (1990 Cliff Drive, Santa Barbara)",2,1,34.4179903,-119.8680223,34.4023846,-119.7234177,4,Friday,False,True,27.0,14.977777777777778,Morning,2.029673590504451,30.4,0.5847953216374269,0
2025-06-04,8.5,3.5700000000000003,4.0,7.57,4.87,30m 29s,Starbucks (Five Points Center),1,1,34.4591501,-119.7349545,34.43911270835084,-119.75283467693296,2,Wednesday,False,False,30.483333333333334,9.585565882996171,Morning,1.5544147843942506,14.89994532531438,0.5284015852047556,0
2025-06-04,10.0,3.0599999999999996,4.12,7.18,3.43,24m 39s,McDonald's (6900 Market Place Drive),1,1,34.414563931478845,-119.85694661990028,34.4290307,-119.870121,2,Wednesday,False,False,24.65,8.348884381338744,Morning,2.0932944606413995,17.476673427991887,0.5738161559888579,0
2025-06-04,10.5,8.06,5.0,13.06,13.85,48m 45s,Breakfast Beauties (6553 Pardall Rd),4,2,34.4081276,-119.7065475,34.4129186,-119.8564074,2,Wednesday,False,False,48.75,17.046153846153846,Morning,0.9429602888086644,16.073846153846155,0.3828483920367534,0
2025-06-04,19.0,4.69,0.0,4.69,1.6,11m 34s,"McDonald's, Cliff Dr",6,1,34.4124456,-119.7079964,34.40199183394763,-119.7223161290166,2,Wednesday,False,False,11.566666666666666,8.29971181556196,Evening,2.93125,24.328530259366,0.0,1
2025-06-04,19.0,4.69,0.0,4.69,1.6,11m 34s,"McDonald's, Cliff Dr",6,1,34.4124456,-119.7079964,34.40199183394763,-119.7223161290166,2,Wednesday,False,False,11.566666666666666,8.29971181556196,Evening,2.93125,24.328530259366,0.0,1
2025-06-04,19.0,6.07,2.0,8.07,4.4,28m 34s,Sachi Ramen (Santa Barbara),12,2,34.413398,-119.6968314,34.4179964,-119.7000379,2,Wednesday,False,False,28.566666666666663,9.241540256709454,Evening,1.834090909090909,16.949824970828473,0.2478314745972738,1
2025-06-04,19.0,6.07,2.0,8.07,4.4,28m 34s,Sachi Ramen (Santa Barbara),12,2,34.413398,-119.6968314,34.4179964,-119.7000379,2,Wednesday,False,False,28.566666666666663,9.241540256709454,Evening,1.834090909090909,16.949824970828473,0.2478314745972738,1
2025-06-04,20.0,4.079999999999999,5.95,10.03,3.03,14m 32s,Chick-fil-A (3707 State St),6,1,34.4217036,-119.7073816,34.44029719326225,-119.7429107309353,2,Wednesday,False,False,14.533333333333331,12.509174311926603,Evening,3.31023102310231,41.408256880733944,0.5932203389830509,1
2025-03-04,20.5,6.13,4.38,10.51,4.98,15m 29s,Hana Kitchen - State Street,6,1,34.4377308,-119.7506331,34.4168496,-119.6958222,1,Tuesday,False,False,15.483333333333333,19.29817007534984,Evening,2.1104417670682727,40.727664155005385,0.4167459562321598,0
2025-03-04,20.5,5.0600000000000005,5.99,11.05,12.53,32m 48s,Luna Grill - Santa Barbara,6,1,34.417430743473545,-119.85865276455183,34.4401289,-119.7523599,1,Tuesday,False,False,32.8,22.92073170731707,Evening,0.8818834796488428,20.213414634146343,0.5420814479638009,0
2025-03-04,21.5,3.99,0.02,4.01,6.29,27m 3s,Teddy Rice,1,1,34.43260156363164,-119.80359104442834,34.4118246,-119.8568228,1,Tuesday,False,False,27.05,13.951940850277264,Evening,0.6375198728139905,8.89463955637708,0.0049875311720698,0
2025-05-04,1.0,9.17,4.42,13.59,3.4,37m 35s,Jack in the Box (501 N Milpas St),2,2,34.4011196,-119.7200647,34.4262994,-119.6856795,6,Sunday,True,False,37.583333333333336,5.427937915742794,Night,3.997058823529412,21.69578713968958,0.3252391464311994,1
2025-05-04,7.5,3.450000000000001,15.22,18.67,6.36,16 min 21 sec,Starbucks (Five Points Center),1,1,34.4260668,-119.7401955,34.43911270835084,-119.75283467693296,6,Sunday,True,False,16.35,23.3394495412844,Morning,2.9355345911949686,68.5137614678899,0.8152115693626137,0
2025-05-04,12.5,14.41,7.04,21.45,10.46,48 min 2 sec,KFC (5697 Calle Real),6,2,34.417430743473545,-119.85865276455183,34.4407896,-119.823381,6,Sunday,True,False,48.03333333333333,13.065926439972245,Lunch,2.050669216061185,26.79389312977099,0.3282051282051282,0
2025-09-04,9.5,3.67,2.0,5.67,1.9,15m 0s,McDonald's (3940 State St),1,1,34.4217036,-119.7073816,34.440895,-119.753051,3,Thursday,False,False,15.0,7.6,Morning,2.9842105263157896,22.68,0.3527336860670194,0
2025-09-04,11.5,3.4800000000000004,3.0,6.48,8.35,28m 34s,McDonald's (3940 State St),3,1,34.4275435039178,-119.79918789460768,34.440895,-119.753051,3,Thursday,False,False,28.566666666666663,17.537922987164528,Lunch,0.7760479041916168,13.610268378063012,0.4629629629629629,0
2025-09-04,21.0,3.09,1.0,4.09,1.68,23m 48s,McDonald's (29 N Milpas St),1,1,34.428047,-119.6686846,34.4222641,-119.6802126,3,Thursday,False,False,23.8,4.235294117647059,Evening,2.4345238095238093,10.310924369747898,0.2444987775061124,1
2025-04-05,9.5,14.43,1.0,15.43,11.82,33m 31s,Bruxie (Santa Barbara),1,1,34.4114977,-119.843644,34.4192199,-119.6999292,5,Saturday,True,False,33.516666666666666,21.15962207856788,Morning,1.305414551607445,27.62207856787668,0.0648088139987038,0
2025-04-05,11.0,33.56999999999999,4.09,37.66,19.09,1h 18m,Mandarin Palace,9,3,34.4144573,-119.86453,34.43918971776994,-119.75258583463608,5,Saturday,True,False,18.0,63.63333333333333,Lunch,1.972760607647983,125.53333333333332,0.1086032926181625,0
2025-04-05,12.5,3.0700000000000003,3.0,6.07,1.62,12m 37s,Su’s Bowl (Isla Vista),3,1,34.417430743473545,-119.85865276455183,34.4129772,-119.857419,5,Saturday,True,False,12.616666666666667,7.704095112285337,Lunch,3.746913580246914,28.8665785997358,0.4942339373970346,0
2025-04-05,13.0,5.09,11.0,16.09,8.76,26m 13s,Mandarin Palace,3,1,34.4225563,-119.8786026,34.43908353739146,-119.75253219045725,5,Saturday,True,False,26.216666666666665,20.04831532104259,Lunch,1.83675799086758,36.823903369357915,0.6836544437538844,1
2025-04-05,14.5,8.0,2.0,10.0,2.29,20m 30s,Super Cuca’s (2030 Cliff Dr),2,2,34.4011196,-119.7200647,34.4024978,-119.7244041,5,Saturday,True,False,20.5,6.702439024390244,Lunch,4.366812227074235,29.26829268292683,0.2,1
2025-04-05,17.0,5.090000000000002,11.51,16.6,4.16,22m 59s,El Rincon Bohemio,6,1,34.4413609,-119.7375575,34.43959778785699,-119.7615753444281,5,Saturday,True,False,22.983333333333334,10.8600435097897,Afternoon,3.9903846153846154,43.33575054387237,0.6933734939759035,1
2025-04-05,17.5,3.59,5.48,9.07,2.44,21m 54s,Eureka! (Santa Barbara),6,1,34.4132387,-119.6924564,34.41881513514415,-119.70021517696546,5,Saturday,True,False,21.9,6.684931506849315,Afternoon,3.717213114754099,24.84931506849315,0.6041896361631753,1
2025-04-05,18.0,14.169999999999998,18.16,32.33,7.8,1h 0m,7‑Eleven (Montecito St),18,3,34.4391423,-119.7078226,34.41226742768558,-119.6977621609164,5,Saturday,True,False,60.0,7.8,Evening,4.144871794871794,32.33,0.5617073925146923,1
2025-04-05,18.0,8.01,0.0,8.01,8.69,28m 20s,Secret Bao (1201 Anacapa St),6,1,34.4555956,-119.6994425,34.4244654,-119.7035646,5,Saturday,True,False,28.333333333333332,18.40235294117647,Evening,0.9217491369390104,16.96235294117647,0.0,0
2025-04-05,18.5,36.739999999999995,2.34,39.08,23.15,1h 21m,Apna Indian Kitchen (Santa Barbara),12,2,34.41853802908003,-119.87165361929398,34.41954879131675,-119.6986256769655,5,Saturday,True,False,21.0,66.14285714285714,Evening,1.688120950323974,111.65714285714286,0.0598771750255885,0
2025-04-05,19.5,7.609999999999999,8.0,15.61,6.43,45m 43s,Nick the Greek (Santa Barbara),6,1,34.4249118,-119.6371854,34.4171204,-119.6957341,5,Saturday,True,False,45.71666666666667,8.438935472110828,Evening,2.4276827371695178,20.48705796573095,0.5124919923126201,1
2025-04-05,20.0,15.11,6.0,21.11,4.59,1h 3m,McDonald's (6900 Market Place Drive),18,3,34.41526774013501,-119.85839513278678,34.4290307,-119.870121,5,Saturday,True,False,3.0,91.8,Evening,4.599128540305011,422.2,0.2842254855518711,0
2025-04-05,20.0,11.02,5.0,16.02,6.72,34m 49s,Little Caesars (21 N Milpas St),12,2,34.4164258,-119.7004521,34.421832,-119.679684,5,Saturday,True,False,34.81666666666667,11.580660603159403,Evening,2.3839285714285716,27.607467687888946,0.3121098626716604,1
2025-04-05,21.0,8.42,4.65,13.07,4.75,33m 28s,California Pizza Kitchen (719 Paseo Nuevo),6,1,34.4403683,-119.7302801,34.4188553,-119.7005545,5,Saturday,True,False,33.46666666666667,8.51593625498008,Evening,2.751578947368421,23.43227091633466,0.3557765876052027,1
2025-04-05,21.0,59.27,7.88,67.15,2.96,40m 25s,Wingstop (888 Embarcadero del Norte),13,3,34.428687,-119.8823688,34.4133272,-119.8551152,5,Saturday,True,False,40.416666666666664,4.394226804123711,Evening,22.685810810810818,99.68659793814436,0.1173492181682799,0
2025-04-05,21.0,16.08,5.33,21.409999999999997,5.88,41m 40s,"Wingstop, 3849 State St #163",3,2,34.413398,-119.6968314,34.43951324301522,-119.74909193080344,5,Saturday,True,False,41.666666666666664,8.4672,Evening,3.6411564625850334,30.830399999999997,0.2489490892106492,1
2025-04-05,22.0,11.419999999999998,10.23,21.65,4.62,1h 12m,Chili’s Grill & Bar (6950 Marketplace Dr),3,3,34.410942,-119.853391,34.4297269,-119.8705888,5,Saturday,True,False,12.0,23.1,Night,4.686147186147186,108.25,0.4725173210161663,0
2025-04-05,22.0,3.58,0.5,4.08,2.73,17m 41s,Nick the Greek (Santa Barbara),1,1,34.4011196,-119.7200647,34.4171204,-119.6957341,5,Saturday,True,False,17.683333333333334,9.26295947219604,Night,1.4945054945054943,13.8435438265787,0.1225490196078431,1
2025-08-05,8.0,7.869999999999999,4.0,11.87,6.38,32m 41s,Cajé,2,2,34.4501261,-119.8319129,34.425317675129044,-119.7066449776383,1,Tuesday,False,False,32.68333333333333,11.71239163691994,Morning,1.8605015673981191,21.790922998470165,0.3369839932603201,0
2025-08-05,10.5,7.03,0.0,7.03,1.89,27m 23s,La Tapatia #3,1,1,34.4370279,-119.8137234,34.436168333812326,-119.82558397696468,1,Tuesday,False,False,27.383333333333333,4.141205112598904,Morning,3.71957671957672,15.403530127814973,0.0,0
2025-08-05,11.0,3.68,5.33,9.01,3.36,16 min 47 sec,Chick-fil-A (3707 State St),3,1,34.4390709,-119.7902429,34.44029719326225,-119.7429107309353,1,Tuesday,False,False,16.783333333333335,12.01191658391261,Lunch,2.681547619047619,32.210526315789465,0.5915649278579357,1
2025-08-05,12.0,4.02,2.0,6.02,3.26,22 min 36 sec,McDonald's (3940 State St),3,1,34.4543785,-119.7392384,34.440895,-119.753051,1,Tuesday,False,False,22.6,8.654867256637166,Lunch,1.8466257668711656,15.98230088495575,0.3322259136212624,1
2025-08-05,12.5,17.02,2.0,19.02,16.15,36m 31s,Albertsons (0354),3,1,34.4298895,-119.6838617,34.44249063680539,-119.82547960064971,1,Tuesday,False,False,36.516666666666666,26.535828388863532,Lunch,1.1777089783281736,31.251483340940208,0.1051524710830704,0
2025-08-05,20.0,3.09,27.76,30.85,1.52,12m 19s,Thai Bistro,6,1,34.4342714,-119.7294667,34.440842418961715,-119.7322697886068,1,Tuesday,False,False,12.316666666666666,7.404600811907984,Evening,20.29605263157895,150.28416779431666,0.8998379254457051,0
